CPU_Usage,Battery_Level,Network_Latency,Bandwidth_Availability,Data_Size,User_ID,Task_Complexity,Decision
56.346665485103166,29.2716615346649,282.1139442249235,4797.772212594394,1111,10,low,0
55.349656585895474,66.55915611437379,182.59793358817123,9128.435248313284,953,13,low,0
2.5543668977571246,26.464587169018372,65.29787443098542,8812.103528915355,183,11,medium,0
9.558568375143814,46.611986431588555,330.18141841968827,7163.604561455535,1175,1,low,0
80.50320174925177,0.18567331319385616,10.673035555708541,5444.973913213363,2014,11,high,1
41.92255268213882,37.53764155368682,337.137781887096,4354.613622831741,2089,1,low,0
67.71781385117107,79.20987726437637,47.44156726771742,1072.918968068133,4238,3,medium,0
87.7585483998779,93.16158277317228,255.42393823959992,6285.558058918681,2899,8,high,1
52.904429944225896,79.08903038702141,415.7577511197889,5346.165101754174,3261,13,high,0
68.3732185946698,54.23895315015163,346.5441664770006,1721.387429194701,3416,7,high,0
70.823963518873,41.01488231771988,164.31722010184393,2692.113275958959,2961,3,high,1
97.10928496198116,50.57284564600851,476.47003715821654,9713.850284378273,4919,2,medium,0
3.6755592771670185,16.004795452087848,121.69312483514281,3913.0678209981,2641,18,medium,0
64.28298960787347,17.586640410548977,65.20304766542662,8347.539828759045,4333,5,medium,0
50.673790641823686,66.89802011593784,202.0015016125509,9098.127763600693,2233,18,medium,0
93.99877642132952,73.61197777669933,441.8539007763893,2163.677158463562,4311,16,low,1
84.44915110039196,76.75127495083721,502.48257807503984,5287.849194507436,3598,7,medium,1
24.385578558179688,32.66999562410592,447.59210302089053,1760.443211252894,294,1,low,0
62.79062484168882,45.39778347167666,413.48168968900507,3654.942133876439,1229,9,high,0
61.97403220624173,72.63333766533489,388.10807882083225,6978.215721866818,4975,15,low,0
25.226827730881606,63.95216054052955,281.080043236732,6372.142909109351,1828,1,low,0
23.76132425346708,36.154845383620035,57.086104517461905,3549.417172260005,2585,17,low,0
38.93158498158236,13.418079516928028,109.32976985203734,7368.967454173899,486,9,medium,0
0.0,56.32207743239615,36.414134520539854,8118.753376969653,2320,15,medium,0
93.53637003881883,24.205499010351595,246.64674193568888,8606.568168855096,1874,10,high,1
19.431859803082215,90.06966007178568,162.41016513281713,3701.9927596207303,843,3,medium,0
59.34312709861906,46.95904879730002,125.74351972496991,6649.8421710140265,4318,5,low,0
26.010080335351187,86.94893869697664,259.96593740002044,8796.182107929142,1330,2,medium,0
43.937964590880746,16.381474942114764,20.30427035777568,6232.033070992064,1788,6,medium,0
35.322821800621476,19.90082548721662,152.36728196190387,3870.40384850618,499,16,low,0
48.30533968364948,3.8582870004634673,151.24239144063174,2697.4187387852603,2004,12,high,0
86.79928961947999,17.94245238854741,317.8799975133025,7571.754288183066,664,17,medium,1
33.074780594829015,64.00210103603851,408.1331979873716,3622.2478154298997,4371,12,high,0
88.57088155572455,37.311689068566274,231.64242398180062,7196.736188302755,788,17,low,1
99.3639351860849,9.06437639400461,272.79277295112706,3969.568640126504,1681,7,medium,1
64.44750077924665,9.238563139302773,358.1688716355178,5175.877309424478,4221,16,high,0
77.60341370119593,96.31974021461764,484.85711540670354,9817.054649570387,3715,18,high,1
35.83820668229053,60.14395698158066,122.62974151677,3575.377962982026,118,8,low,0
40.6139172791428,29.022273817489538,221.20415731559206,9354.299223430184,1924,18,medium,0
2.042915458921972,78.6824459433269,210.03916527366684,9571.757220169671,919,2,high,0
39.08615459756297,76.05537215373576,302.6742703417042,2500.0926266217803,1443,9,high,0
42.13960116705134,58.42798641845356,90.07878894209585,8288.43362344833,3520,16,high,0
49.65171278690647,58.29699992167138,439.46934063114895,3435.1839601112533,3241,17,high,0
15.471788055061088,83.00849167839674,370.2136986149548,1778.4343770032388,3169,10,high,0
0.0,14.226176776721069,42.79603394822267,3496.773414236078,2165,1,high,1
13.226461976175461,36.111431939627735,169.57048853917505,4338.10801603579,4015,18,high,0
37.40094933616791,67.24201515089078,241.85449028630356,7310.861770188731,426,15,high,0
14.73767826442753,41.52512757957184,301.99229610450993,9081.322681722544,2373,9,high,0
9.760297941204174,79.6983608020976,208.4966420749244,5625.0208844477875,2865,3,high,0
98.38705152771654,51.01473763948282,360.819122722338,8709.962457516074,1991,16,medium,1
92.04633171977567,77.95631800734749,360.50706898819396,0.0,254,15,low,0
29.599935668285138,76.11620287105384,209.82586411435267,7711.949636703735,794,2,low,0
2.2453773531998564,36.13955438588152,163.883004335759,523.67619193921,3186,10,low,0
100.0,98.7101249263001,78.2201372532362,6371.552095148004,1599,4,high,1
95.1133172203264,100.0,394.81888929201654,3654.1589711117076,4470,19,low,0
80.72063877454787,35.08434560697806,213.07491876524085,9503.765247364901,2475,17,high,1
36.17501547381549,20.813381058617622,187.15348619615258,717.7870725530139,2914,10,medium,0
45.83398674064861,36.96046630795067,397.7429619581781,0.0,4023,6,low,0
18.21499651245416,42.40719198258292,393.3660436184263,3697.5995014846167,4826,1,medium,0
77.16451311441405,38.50148832004739,335.78537781935023,652.7270648048217,720,11,medium,0
6.654721251118805,70.33187126912219,350.7431622776254,8567.168342898187,3467,16,high,0
41.94203681621517,22.944693117350035,394.4325167695039,8306.429757211165,3115,7,low,0
63.61624950033696,92.41835068409438,423.74149835717907,1789.4980088356858,1777,3,medium,0
43.53431767617749,59.88653229762297,370.3037021958676,9071.4386652728,4076,14,low,0
43.32788156752693,36.77454280419452,240.62011095192784,1705.606139857862,2982,4,medium,0
56.809120840327985,67.10893982095173,436.0909139391797,1572.9133835435246,3864,9,medium,0
56.05227370884006,2.2078696048857225,132.25552925224108,6373.504563236935,1753,15,high,1
18.654465333162825,41.13984133312001,416.3491672655086,7182.9259589087005,3136,12,low,0
95.51902111127853,63.49590017464466,113.93561526293855,8155.868092107099,3314,16,high,1
82.11281209274709,69.68696416302352,387.3701582733433,1688.5001543975054,4591,19,high,0
12.782974009251435,26.935758781055075,362.5119916976754,8443.872179226171,103,14,high,0
76.75030238288588,27.42523951031719,299.3215376161044,1964.3707613701035,741,4,high,1
19.5073027018196,44.27352931539165,34.7638146654692,4182.535432338989,4149,6,high,0
90.95950169872803,84.07066782165991,216.58818629985146,6498.1095203902405,306,11,medium,1
30.049700921660836,58.474733680876376,459.1262924778984,2953.1044989221427,3482,4,low,0
57.343881838542,100.0,39.68319553289213,9800.486534674576,883,8,low,0
31.096342363685377,84.98702934891182,345.5223909444702,3293.0406111297552,2579,9,high,0
3.860341907592461,37.29713566081465,215.8458907303809,9989.732609992681,2946,2,low,0
62.23911095603663,26.59081323911031,482.52294270684246,8360.039006824893,1211,3,medium,0
42.30594148344853,57.968586550879124,81.96132475895084,3073.6095745665943,3572,6,high,0
75.9488763791056,55.607136792618654,155.44467079367794,8845.425567572125,522,2,medium,1
58.00144329198439,71.03371865222718,51.1782494810963,9229.686451459014,2076,8,medium,0
34.11470329224543,19.986930839238905,179.86273579113325,3645.0490490458765,1687,8,high,0
50.721699655756545,64.26196484610176,462.21890150527054,5595.676011999683,3598,3,medium,0
23.197877883842697,37.8489537502562,212.98761657159625,4380.726103574836,2290,17,high,0
45.000749556562454,86.91197012025972,29.77909207481275,9118.824981122456,2404,11,medium,0
33.499852887395264,97.98090578622134,235.49572590159045,3734.2905627045284,4904,3,low,0
13.885993212170934,13.402487709676318,90.16346755766952,639.7110493373684,955,12,low,0
9.558177393545684,42.541633021584154,207.32845586362376,916.2642481881787,1233,14,low,0
58.594285876059644,77.6628673875219,50.703641108456175,1110.23936876235,2269,1,high,0
17.994817904673635,48.8368479414859,112.68211325524248,8062.710480592321,3694,12,medium,0
71.14430051376024,0.0,448.6474714752546,6097.813725080908,1138,18,medium,1
66.4518562741303,8.816612330502569,447.1877804002188,7413.617842629344,1242,4,low,0
92.65817703222773,92.15728837147236,242.4004238154339,4319.453634131466,2178,3,low,1
6.95631349838512,61.15204423069775,293.5127693750864,9266.99024743786,3501,17,high,0
75.54753635269746,61.381158499985474,436.875884596086,7467.327488012851,3891,13,high,1
100.0,16.862109561921194,455.65384664150093,8283.39758711395,381,17,medium,1
2.272884240175139,80.1786262539937,308.4873814693173,6201.640602596991,1261,17,high,0
0.4466543620785792,62.40345530238412,198.3438132708486,9323.672932556636,1098,19,high,0
23.493682327260576,45.782884209334846,192.26338669921273,8696.708579710072,4138,5,high,0
0.2390895946111069,15.742134818589083,504.47981174087033,6713.993957916585,2325,8,low,0
39.05962820232321,46.194533998620216,194.94393752932763,10215.680030470394,1684,2,low,0
74.97073722152832,36.08475699719743,235.1477466424191,4116.706374038399,3655,9,medium,1
0.0,8.407667815152756,183.82225863925473,2634.9361757615907,552,7,high,0
59.63750756878637,61.192071963957716,322.7265776744354,8804.007700155142,3619,16,low,0
63.37675836009473,87.21301623681748,428.11173066295396,6069.972761598038,1129,12,high,1
84.66002124712766,54.75002888151805,419.31381545504905,4101.575695557881,1384,5,medium,1
27.8098518851054,53.329057667741665,286.2217746995752,9047.792787849425,4697,6,high,0
40.85478551148802,21.293766473181886,204.45646604383643,7852.785761400632,4068,17,medium,1
41.23410827305316,23.147250490888435,83.25864029779758,5553.9691859517625,4266,15,medium,0
66.97199509704501,7.823661079812991,330.33070741223133,10078.709524109072,2123,10,low,0
39.88323599900195,48.17383438271914,174.52006546442857,2039.4062259405275,4104,3,high,0
44.59113139674419,38.023345738242014,404.3800533449391,9699.729267816416,72,7,low,0
38.287846246427875,53.52787206374088,260.2293980973333,2346.5108387767855,1899,2,high,0
55.88493303047664,97.66185631616763,175.21133309105943,6367.705260896423,2213,13,high,0
28.318621449336742,45.74330542368073,252.7538994203543,4195.410537959735,529,14,medium,0
83.66823359134689,9.94450394879894,199.17777259584935,7347.272556958423,2404,4,medium,1
5.689704671949908,17.402951163903367,280.64355727274886,2680.99086029879,2798,8,high,0
60.31815935362862,65.29992606955642,280.31604223677886,6776.246443453559,2589,5,low,0
15.776965101180839,40.34818937458877,338.9025602834586,8734.176780687354,4914,12,medium,0
84.69030335069948,86.46317349598064,435.17796845811336,7869.369431176712,1193,12,medium,1
6.8031481481845,33.46298648936648,215.68674385358563,8993.495779379957,2383,11,high,0
63.36812503839131,71.1675133188502,232.08929686819914,7721.999058270901,2695,2,high,0
43.15548568300472,60.29502729224303,207.27531616509242,1861.9582563739223,888,5,medium,0
16.179803134931056,75.45433632257578,290.65158073559087,9374.094736861336,1899,13,low,0
30.471176434049468,100.0,73.3275584452962,190.79736971464123,3436,18,medium,0
30.06754931796569,82.32138962459729,84.14659264055031,7062.393841897266,2902,17,high,0
4.956218107071522,67.21170474909009,77.73069190207414,1853.6682375872142,2259,6,medium,0
38.60015453155015,46.98307181438489,356.0145643396564,5403.961247634563,1442,19,high,0
71.34957207995248,67.70655666152584,411.3435241396643,3765.957673508289,3306,17,medium,1
61.59859368679631,13.204343076893847,298.5089740147193,5403.583431755981,2009,17,high,0
63.89275013340245,90.23594679365443,424.6558935247075,2302.4119043178835,325,18,high,0
47.77878588144795,33.3922261464275,303.0737423042734,2287.0214235068997,4674,15,low,0
46.52938974336643,86.31274778406384,231.0471705221892,2025.302636127738,1509,4,high,0
79.0715471325768,26.366629295583543,130.57218960013392,2987.3434650456493,3381,4,medium,1
11.500364082069304,67.10226129174896,84.65224813981695,1511.1016095308305,1008,5,high,0
21.036968438429657,79.5939197747208,451.30194231852096,1557.2531792992188,1891,15,medium,0
46.78826383062673,7.820408527065789,490.5234202633021,2910.3910195365042,4109,2,low,0
87.12825827629524,10.52573051656903,357.5383963802391,4497.440759570746,4195,11,medium,1
37.95336280301488,75.17020682375124,186.1728536305858,7624.281722470699,3427,3,low,0
88.6893052412742,13.490145185338093,292.9142333942759,227.10453662271618,2574,11,low,0
85.85847865173669,39.12536436046125,387.4646542536208,7386.863392389569,537,3,high,1
57.995747634018976,44.48750178219732,469.5748036440173,2728.6847571042763,2177,11,low,0
25.30264114585228,12.839557727249181,355.70434298223245,2565.6332682926054,1990,2,medium,0
58.20267138545974,22.97216596571879,327.9585524273925,9497.548970003656,2503,15,low,0
40.63622038745487,69.83978159290027,278.79774580153537,1675.5479436825683,4064,8,low,0
98.46403201599038,80.4070239677449,418.35905559399197,8167.410795286765,3847,2,high,1
55.95428904805369,97.2083447885607,350.9883234552253,1161.0685461872877,4400,18,medium,0
46.327588933133946,41.13924089819885,396.652760498642,403.655271956324,1009,8,low,0
51.48002131096448,26.556645649659778,418.4105940326547,1575.1628640771169,2613,12,high,0
29.99608848185921,2.9236513499128947,240.91977891779013,9085.44286938356,513,6,high,0
38.897946642402914,4.221886043536292,360.7317338666724,9765.72068909753,1986,2,medium,1
41.9386900941373,43.632016611415445,263.71630959316377,604.9431357098533,4181,12,high,0
84.79031070143033,31.070804872775163,138.41629342158762,3685.565430687875,65,12,low,1
19.48750006819224,14.166575568507808,119.3799418485917,6044.130370266495,4120,13,high,1
43.921801441097195,93.53726109023091,422.8755472037745,11252.25151158943,968,9,medium,0
59.907322527091935,17.88954747632203,46.30907124850423,6357.315321458049,1663,15,medium,0
78.68601243093873,83.06265904823108,279.8351928892231,9149.727603357744,872,11,high,1
53.731147112358975,95.54026719100314,121.47915516425992,3239.656454199,2170,9,low,0
8.444915202044802,37.970754347677314,392.46846039390493,1821.583488479505,3441,8,high,0
90.88007544439868,75.55399593184977,261.5692605034449,9735.304414574168,2016,18,medium,1
0.0,36.46045975968171,0.7740974501907658,1421.6442135189648,1931,11,high,0
12.28922570556497,19.338158014976656,252.1908650220305,10127.203453866867,789,5,high,0
26.490087535265367,82.12175828547738,93.6435634611557,5046.282196496203,4903,4,low,0
96.2587579394415,21.963632788815012,190.50461683393263,9457.133853789916,3116,5,high,1
0.0,66.33072324547152,139.9733406426724,448.71081848806693,3893,7,low,0
80.22099671459394,26.049914718081425,435.1438513317748,8311.495533998906,847,17,high,1
46.2426492960165,41.34549885182792,173.6897652902331,296.9408648898078,3260,18,high,0
32.5287477063774,46.681033225524516,146.1163235133829,5040.5504338030105,1636,1,low,0
55.979762545084284,42.47497707286369,144.4781374431552,7162.250801175613,3780,16,low,0
55.31638002249939,32.68351973807872,166.1550042116782,4648.484290933252,1827,9,medium,0
89.88408999544927,14.831110033742014,416.03487727627703,9535.400420321725,2581,12,low,1
37.49341188182977,84.84482683205252,397.7990115831155,5832.853018104318,2484,19,high,0
78.1307281326817,21.2454816251931,257.4933942950941,1164.8213720936772,3967,11,medium,0
29.302614542707474,28.787436056290375,385.17371434419033,340.51757859784163,4603,6,low,1
76.23349779596765,63.681330156316314,32.02534051770662,3863.0910707842595,2519,4,low,1
19.93545393295013,32.87072067710152,182.88735289965211,8113.617777992398,2329,16,medium,0
15.327124300587336,51.86536969902819,258.37819838738335,6716.867807223066,1417,3,high,0
0.0,84.36253137110465,390.6128928608562,2094.031962122326,2817,8,high,0
39.07619231145799,65.53277934501673,422.82652232297954,3736.8413969672038,1447,16,medium,0
76.28912159399182,90.83305924362303,298.06079384657534,8943.497777139764,204,2,high,1
93.17004568348877,77.40528689091016,372.2406554256283,7332.576042909032,3236,13,low,1
66.80286243853739,43.083312140921734,88.43458882405189,6383.625579696494,1165,19,high,0
89.94463600239732,72.6631096842541,285.63792931476627,288.32911502627434,3715,16,low,0
51.91293319109392,98.65778961637595,283.25479558137556,868.3371158760482,3646,19,high,0
64.09726976898341,84.68030788902577,467.85494760141046,7130.895873219368,1164,8,low,0
25.05112016005488,80.9819465471234,313.94317751480605,6976.650793208615,749,2,medium,0
11.737005816977922,19.06289125437523,440.737592730539,93.60651353651144,4250,1,low,0
19.116084906485867,95.13855369629006,459.5416111186417,6808.365835186223,645,17,high,0
24.01364841587516,96.12820503394838,115.2152834194056,5948.769430910623,1063,18,low,0
76.44196580126807,50.13408493650379,295.717403184691,5306.91133013686,589,7,high,1
0.44278475704092735,76.84083841813373,0.0,6683.907279066507,61,9,high,0
46.694789611979246,56.81713361060833,52.68401051563742,5734.1770021378725,1993,3,low,0
47.68178111980671,45.08737246692417,228.42537629683872,1444.2478902347168,4509,11,high,0
69.39482540532205,13.497420672557482,121.18171717622386,6291.419960510669,711,16,medium,0
80.3703645126075,68.35848441757656,118.05850343561212,9644.77513351816,4683,9,high,1
63.21497574421527,27.328905433692576,118.00033324565068,8655.531882753661,4459,12,medium,0
89.00120491143929,0.0,313.8434035962416,2187.5279400286304,1472,14,medium,0
66.71704159949353,7.780887838579784,333.9838303153383,7875.008617191783,1295,4,high,0
70.14036911968456,0.807970604521115,468.3866095109735,7197.650116929223,629,4,medium,1
72.8956344028483,55.76497221627995,150.25884424546692,10057.551657105732,311,11,medium,1
61.95399270889278,78.34582199008545,61.68536812547652,2687.8534698719805,545,2,low,0
70.21985911875483,32.57912441571605,162.43089938583898,8940.684256440962,4275,18,medium,1
27.40871324981928,24.418642085029045,459.8602058346739,4593.942688139268,4937,3,medium,0
33.30198252295822,92.27387410408411,130.48250977704825,2982.5996259281014,2186,2,medium,0
83.72614781976019,39.68253589330973,186.64701222630282,1244.1085809196002,679,1,medium,0
50.85886479436102,95.2308923501532,483.39078914904576,9291.113425852689,555,5,medium,0
10.695619382893094,72.057148400329,208.4611630761795,1129.024686089521,256,7,high,0
63.48849582610557,20.35141034015654,178.46685062917237,7809.718813266688,3481,4,medium,0
72.96211025290702,100.0,351.80380057952385,3634.750609479152,3180,3,high,0
36.015112076958076,38.75579357001545,409.2058477389191,9335.617470095682,1904,6,high,0
72.27884145655945,24.75424224727882,276.9309079151047,8670.578022426318,1710,12,high,1
59.77037690711013,61.26964731807081,424.1623157900874,9541.261997891881,2631,16,low,0
98.56286870069474,88.88750677969765,213.188551534556,2106.2025518489413,334,8,low,1
3.8338253321820153,34.729352292824885,410.14438028414725,4052.917473838638,768,11,high,1
14.63272922522356,68.72378444177163,349.52484398933933,0.0,4038,13,low,0
70.60711167791673,8.106180173584933,76.43904682407313,2328.073056666823,551,14,medium,1
98.43940227987281,32.170152082917916,67.69530811951995,6381.313379760364,307,18,high,1
81.27453254102366,43.81693150103817,114.10558488342309,9576.308796284327,4955,8,high,1
18.599724294811715,89.76608108942881,462.17234469573145,5797.456815599224,2647,1,high,0
23.314185332302415,8.450077010329412,86.25111686065432,5734.757214594815,1972,4,low,0
81.66196633826164,75.00862035427319,330.8317093288819,4125.95295964166,1289,17,low,1
74.65548001058615,96.67073898793855,360.3343122419061,5110.4474024527735,3344,6,low,1
1.0986135328958733,86.68857352151376,126.47102956822052,3199.7018279875047,3063,5,medium,0
89.06894000314006,23.298138886799734,160.45733520975443,6914.039828770283,4667,14,low,1
52.6944314684454,39.301852941318685,416.2753020964245,8108.042402817993,937,19,high,0
77.40893076774232,58.260659549169475,63.54068083247778,6833.5939925016455,3504,14,low,1
82.93587621680204,30.682207840299363,365.12342242034333,7512.811551514149,794,2,low,1
88.16888793474759,76.58009686872991,63.6832760658324,543.9649692927396,3486,9,low,0
11.445451254035635,30.656161129867996,300.777846400495,7553.642819404997,1754,7,low,0
64.14495637051839,64.5804117990239,129.2422651847481,10259.104086964744,260,18,high,0
80.72365419043814,69.88145782370381,289.77849489041955,5783.653251465734,4114,11,low,1
73.1174345961406,86.36525665992713,464.3308150817121,5644.607772527547,2006,8,high,1
14.432107939824345,88.35321074448176,69.83229706606042,6352.5985177281555,2576,10,low,0
19.541305933373113,25.579634454274007,455.6168694026453,5356.509980354643,1752,18,medium,0
12.263108957751154,28.624371491548057,289.57799694445373,450.9510748730738,4264,17,medium,0
65.7068539668825,15.50543408133904,484.501199194465,7046.405169717037,535,17,high,0
92.60241295359512,59.79652793028135,360.18802475747964,3459.560803997211,2206,1,high,1
90.49714359029437,43.71101001050277,180.42348832776275,8371.913503498228,2551,4,medium,1
38.796899717851886,49.35306526940638,248.1643001553836,7485.325668784359,3360,11,medium,0
46.47455144859845,28.01371630302929,165.27509256355455,1603.9373317825243,4657,9,low,0
89.39873840536374,56.27775888113036,257.16661056462345,3281.0478983482303,1116,9,medium,1
30.52982826659134,47.3032994313466,160.3568992227902,6082.26098747188,4277,3,high,0
37.2944157554513,38.92162969206685,109.10249405936915,9728.101577765316,1865,6,high,0
97.53760803954789,47.83518932888796,94.84999998111951,3733.0135033787765,2848,6,medium,1
7.685428197767559,89.31765564181082,40.51990931941256,9636.93377051803,3679,10,high,0
88.57462371929924,54.18942564511858,460.95454545171384,8164.8553334899225,4106,10,low,0
63.97355236067963,19.026629443735786,496.6223309012933,9345.73383460668,247,17,low,0
87.40210204546649,31.809267857185745,494.2078118640219,0.0,3421,15,medium,0
74.41082342564246,10.30350849765992,262.5234077278158,4869.775421031051,4365,4,high,1
69.47276427278001,40.37896613064234,427.24025060634864,2761.0679820310966,1365,10,medium,0
38.57947435046412,25.744238896286294,331.3515354579155,2927.6104306109155,2622,8,high,0
13.37261668085591,19.070196517884213,64.61894304090418,10226.05695989733,4912,1,high,1
0.0,19.27739054866617,95.64139806564941,8426.827036078143,1231,17,high,1
82.77972703116062,74.56708367492558,191.13093780268605,2296.8447239860875,3391,12,low,1
26.473489387026714,38.84162154975803,393.6338953214714,7409.756179537239,306,12,high,0
71.09824420906479,6.185150955751141,111.31710081908892,8156.892787153699,2798,13,low,1
47.967440972993785,77.40051243392053,268.0755204193004,6411.392995075181,2612,14,high,0
61.08134054277178,76.57808465169148,316.12616241063364,7851.838491106719,1717,8,medium,0
67.91070093975526,99.62947393858363,133.92977896052238,6981.863461824608,2698,14,low,1
21.587145565755815,100.0,98.36867883177533,5923.677158250695,686,7,low,0
98.98673625360229,74.4816736694729,198.1377633953132,2604.5785239651445,2872,17,low,1
24.407816603681532,97.47490082193247,209.06054568432378,6113.902108879766,57,11,medium,0
18.743533218324714,41.844733100432556,229.03608421279313,3842.7317728172075,1629,1,low,0
19.846750141942792,65.86393457855274,163.97892461772972,6373.586054377244,184,8,medium,0
1.631647803482677,80.80711774528714,179.4338596862625,4093.7959367621597,3881,13,high,0
100.0,99.85607072905188,85.90999990244626,1585.131104874252,4975,17,high,0
44.441635228867156,31.216663838547984,255.97085254501224,432.6953763833551,4170,12,medium,0
36.40368537682028,40.65803896329572,139.50263023489902,4003.3826646415323,2562,16,low,0
81.4048359095314,67.32800265100173,196.90853654246484,9785.529293118554,4519,10,low,1
41.929942668239605,93.95441904413126,201.3162084505871,5576.470387700752,2293,16,medium,0
100.0,50.358304950624955,446.8027347343733,7168.001597997226,2219,3,high,0
19.739683298690174,3.6515982141511882,194.09027704798734,2285.6578576905313,4917,1,medium,0
37.305648994154595,57.86127411543825,184.181372018978,1716.9625770391767,4704,19,low,0
38.463799463107925,93.09250542137238,416.83085932736276,5896.811278597082,4007,8,low,0
83.87833453517655,29.18266700150395,504.83206652330256,10116.077333531432,1282,16,low,1
73.4798599961319,37.360021491593876,349.654800577799,6648.905597958379,3422,15,low,1
42.43417155802588,30.320358188532854,95.64350531405927,4585.788755846212,1003,7,high,0
47.830235570475146,92.25753361768867,392.12605449977593,1639.3751830114006,1588,2,high,0
22.940424939295827,28.280733586244963,407.43097666812366,5988.937268311879,957,13,high,0
25.26986299596334,46.06451191994307,159.08870199304582,461.26586209514755,1730,5,low,0
78.3500436886379,98.52457364746431,156.65526038832857,9357.402033237113,1959,10,low,1
42.808172717544636,94.09568447748032,481.99745410257896,1111.2845637972205,4139,8,low,0
12.988250370965284,62.173467445504116,472.06796535500996,5766.198160422662,668,13,medium,0
24.080257387392482,30.177658567128102,21.22812790928335,464.08269481291734,2838,19,low,0
34.9505657343415,13.772806010723501,363.5491929673919,7643.471942229323,1959,6,high,0
74.49396924650424,54.44364259121323,210.3907930303923,3430.2495039844107,2894,18,high,1
48.42821691680521,12.46735695930726,62.134144715884176,7997.149723376768,4351,8,high,0
12.0589901557457,52.49981477041651,482.0448430527439,9626.304084864452,4728,9,medium,0
72.58476163714904,71.84685670864104,142.6003678796938,5243.643131039686,746,17,high,1
15.364499426995312,55.89158225515938,145.609911401297,8018.759788501092,3454,4,medium,0
11.017756128464912,73.99237055206234,13.982464572842522,466.66399416010574,4353,18,medium,0
92.64674073224506,76.14972500999649,237.20874179657656,8823.881091718966,454,6,medium,1
17.314644604184,54.29061237650791,183.18919410933114,9405.175004575489,2485,11,low,0
37.37857087866798,75.19036471782815,98.78537069319482,6456.302423114493,1560,10,low,1
74.32419409660787,84.9415177927606,374.74358424421814,8984.870387721936,2368,11,high,1
61.925244938795146,90.64611119393807,408.8623316236171,4070.0194992511615,4138,8,high,1
59.979851513772715,30.315192272107925,78.29434824683474,1507.543366012742,2534,3,medium,0
20.97108913885945,20.78094835933049,314.9464123032558,9312.902075022615,907,2,low,0
28.060169771361643,34.279873299253346,455.1302769447719,7915.699367834975,3779,18,high,0
34.744908520120184,86.78431049868635,454.9195166137115,4038.2481564950212,2442,2,high,0
28.272530443914867,74.43411681849497,317.93286736483304,0.0,4118,12,low,0
10.248547609216837,12.884243586968001,115.43645418021778,3346.648889387001,4332,5,medium,0
17.639287417581194,9.65413333022202,34.57892277918733,4912.790820615068,69,4,high,1
35.04527125218564,69.21798402531466,304.37794367510094,3348.402848817561,2470,16,high,0
37.94395587684541,87.970172934888,428.164808464836,1453.7464190400754,3076,14,low,0
18.350677653540416,39.224229415167116,290.28313782514005,1998.7790079760475,116,2,low,0
1.5972577165001383,69.58860813356542,188.60625450730566,4022.6994938013568,3183,7,medium,0
43.81175700466474,55.85271017689891,233.58178897073876,0.0,3607,11,medium,1
75.71393059473125,9.263896480777738,364.5845527452705,1798.8555101854554,835,12,high,0
6.056777583253377,38.145226437080815,139.76341137514828,9291.78283536194,2182,5,medium,0
93.2633205181723,98.41939084602251,370.1504092219679,3601.5873570126423,1479,16,high,1
91.59716677545411,42.63250514628434,42.3511946361794,157.0365891549859,1468,7,high,0
84.72252472665481,34.800231975919736,120.08393365892636,3026.819084033207,3740,8,low,1
73.80615826299056,97.87111022898958,172.1127551537214,328.1807580916045,1597,4,high,0
2.0516267757834936,21.72806419227291,422.356833428179,8199.34792802052,4321,4,low,0
86.70046743355866,79.57449067789506,310.7992629102832,9686.809949313685,408,6,high,1
70.0427837072197,4.839730897236201,341.94727763488015,1652.3443370232703,1612,2,high,0
35.84360411257528,11.982950752825749,365.8498468835799,6613.631137667803,4436,9,high,1
7.222517120461592,49.916662558884646,421.76021918413755,7760.016207250448,2227,8,medium,0
30.115856987897153,46.41173154045935,251.6297529318246,8838.153100149702,3860,18,medium,0
73.68851387218095,78.1791236256113,212.50227692825663,8618.784579288638,528,12,low,1
64.44235923798206,7.777089032005067,422.55430076178595,9175.06490181584,697,16,high,0
52.82386589487032,90.74243465667644,346.9774294643523,1806.0700828014874,313,1,low,0
45.15666917818747,60.38230008109684,342.6465958605494,9103.708831323318,3792,4,low,0
56.83393220940285,73.9950720973785,312.6331396162633,2379.519126422926,3006,14,high,0
48.88894985582929,79.74186880765235,256.3980214840796,1951.3089318430734,1611,18,medium,1
56.034621558155514,75.87886029402452,359.0947098622527,6436.231812166773,1486,5,medium,0
39.32941150787869,35.45542197772331,133.53259596224248,323.48387103250826,2055,3,low,0
80.67547666074368,35.93197159214278,42.34612908515464,7448.968858151641,3190,19,medium,1
65.81381356888943,87.67578099921215,310.8349835933304,8854.173113744386,957,12,high,0
6.501967419242488,12.696477675679624,464.05618446520526,1256.3594245619374,179,19,high,0
52.414078895311285,94.97966330798512,245.0486523675598,1444.4767981150783,987,11,medium,0
0.0,20.033361676454625,454.4186958448621,8869.968957858267,3768,9,medium,0
36.40185047230798,27.761020935039024,139.3492985721993,6025.704109322014,864,5,low,0
41.00050599737602,28.843490041343955,126.57253021655433,2621.4951800598137,4012,10,medium,0
40.47469152484503,63.44220702047169,46.06110546345191,8037.40886870889,3431,9,low,0
3.4590894146328903,51.21259115414717,276.39021289968514,4442.632276156269,64,13,high,0
21.979420548760558,55.97266257851597,337.8514069774798,6565.738815933361,2087,8,high,0
16.16971166358542,24.609582124274777,56.704525237015034,5289.211135604734,3538,13,high,1
